i,IDA Return Value,t,y[0],y[1],y[2],y[3],y[4],y[5],y[6],y[7],y[8],y[9],y[10],y[11],y[12],y[13],y[14],y[15],y[16],y[17],y[18],y[19],y[20],y[21],y[22],y[23],y[24]
5144,0,21.43333333333333,0.5539842936611163,-1.229853962341947e-09,0.9954730983256479,0.9713001006175872,0.3068798769087909,-8.226533929977236e-63,-0.280575887459466,0.9858038992424235,1.024954709308036,0,0.2805758871143985,0.9858038980300288,0.9999995740827516,0.4834595593064752,0.8767996148562791,0.9999995728528982,0.05011551048280096,0.9999995777022623,1.914050274100913,1.555554891104509,-5.477598094804532,0.9949884489517199,0.09999995728528982,1,0
5145,0,21.4375,0.5539842917458321,-1.225552030572473e-09,0.9954731005343872,0.9713001026718079,0.3068798759411587,-8.180787556144471e-63,-0.2805758865747737,0.9858039013893555,1.024954711122688,0,0.2805758862309133,0.9858039001812013,0.9999995740592604,0.4834595633906907,0.8767996121943504,0.999999572833709,0.05011550369376983,0.9999995777022623,1.914050274100913,1.555554891074659,-5.477598105365248,0.9949884496306229,0.0999999572833709,1,0
5146,0,21.44166666666667,0.553984289836849,-1.221177658436887e-09,0.9954731027375922,0.9713001047208378,0.306879874976309,-8.135301339778434e-63,-0.2805758856926254,0.9858039035308904,1.024954712932613,0,0.2805758853499923,0.9858039023270486,0.9999995740400913,0.4834595674677261,0.8767996095424022,0.9999995728189143,0.05011549692239682,0.9999995777022623,1.914050274100913,1.555554891051645,-5.477598115898494,0.9949884503077603,0.09999995728189143,1,0
5147,0,21.44583333333333,0.5539842879341672,-1.216730845935189e-09,0.995473104935263,0.971300106764677,0.3068798740142418,-8.090075280879118e-63,-0.2805758848130211,0.9858039056670285,1.024954714737809,0,0.2805758844716357,0.9858039044675705,0.9999995740252443,0.4834595715375811,0.8767996069004343,0.9999995728085139,0.05011549016868193,0.9999995777022623,1.914050274100913,1.555554891035467,-5.477598126404273,0.9949884509831317,0.0999999572808514,1,0
5148,0,21.45,0.5539842860377868,-1.212211593067379e-09,0.9954731071273994,0.9713001088033254,0.3068798730549571,-8.045109379446527e-63,-0.2805758839359608,0.9858039077977697,1.024954716538278,0,0.2805758835958435,0.9858039066027667,0.9999995740147192,0.4834595756002558,0.8767996042684468,0.9999995728025081,0.05011548343262516,0.9999995777022623,1.914050274100913,1.555554891026124,-5.477598136882583,0.9949884516567373,0.09999995728025082,1,0
5149,0,21.45416666666667,0.5539842841477076,-1.207619899833458e-09,0.9954731093140017,0.9713001108367828,0.306879872098455,-8.000403635480662e-63,-0.2805758830614446,0.9858039099231141,1.024954718334018,0,0.2805758827226155,0.9858039087326377,0.999999574008516,0.4834595796557504,0.8767996016464398,0.9999995728008968,0.05011547671422652,0.9999995777022623,1.914050274100913,1.555554891023618,-5.477598147333426,0.9949884523285772,0.09999995728008967,1,0
5150,0,21.45833333333333,0.5539842822639296,-1.202955766233424e-09,0.9954731114950697,0.9713001128650496,0.3068798711447353,-7.95595804898152e-63,-0.2805758821894723,0.9858039120430616,1.024954720125031,0,0.2805758818519519,0.985803910857183,0.9999995740066351,0.4834595837040646,0.8767995990344131,0.9999995728036799,0.05011547001348599,0.9999995777022623,1.914050274100913,1.555554891027947,-5.477598157756799,0.9949884529986512,0.09999995728036799,1,0
5151,0,21.4625,0.553984280386453,-1.198219192267279e-09,0.9954731136706032,0.9713001148881256,0.3068798701937981,-7.911772619949104e-63,-0.2805758813200441,0.9858039141576121,1.024954721911316,0,0.2805758809838526,0.985803912976403,0.999999574009076,0.4834595877451986,0.8767995964323667,0.9999995728108575,0.05011546333040358,0.9999995777022623,1.914050274100913,1.555554891039112,-5.477598168152706,0.9949884536669594,0.09999995728108575,1,0
5152,0,21.46666666666667,0.5539842785152778,-1.193410177935022e-09,0.9954731158406027,0.9713001169060108,0.3068798692456435,-7.867847348383411e-63,-0.2805758804531598,0.9858039162667659,1.024954723692873,0,0.2805758801183176,0.9858039150902973,0.9999995740158391,0.4834595917791523,0.8767995938403008,0.9999995728224297,0.05011545666497929,0.9999995777022623,1.914050274100913,1.555554891057113,-5.477598178521142,0.9949884543335019,0.09999995728224297,1,0
5153,0,21.47083333333333,0.5539842766504037,-1.188528723236653e-09,0.9954731180050679,0.971300118918705,0.3068798683002713,-7.824182234284443e-63,-0.2805758795888195,0.9858039183705227,1.024954725469703,0,0.280575879255347,0.9858039171988664,0.9999995740269242,0.4834595958059258,0.8767995912582153,0.9999995728383961,0.05011545001721313,0.9999995777022623,1.914050274100913,1.55555489108195,-5.477598188862112,0.9949884549982785,0.09999995728383962,1,0
5154,0,21.475,0.5539842747894165,-1.184065007040775e-09,0.9954731201643212,0.9713001209264855,0.3068798673577329,-7.780740605277702e-63,-0.2805758787270701,0.985803920469187,1.024954727249456,0,0.28057587839485,0.9858039193019309,0.999999574034258,0.4834595998203429,0.8767995886791004,0.9999995728501937,0.05011544338540462,0.9999995777022623,1.914050274100913,1.555554891100302,-5.477598199178258,0.9949884556614593,0.09999995728501936,1,0
5155,0,21.47916666666667,0.5539842729302443,-1.180439532674236e-09,0.9954731223186396,0.9713001229295894,0.3068798664180721,-7.737491001713576e-63,-0.2805758778679517,0.9858039225630195,1.024954729038698,0,0.2805758775367488,0.9858039213993375,0.9999995740309149,0.4834596038179634,0.8767995860969425,0.9999995728504761,0.05011543676809504,0.9999995777022623,1.914050274100913,1.555554891100741,-5.477598209471852,0.9949884563231902,0.09999995728504761,1,0
5156,0,21.48333333333333,0.5539842710767676,-1.176864640603223e-09,0.9954731244675045,0.9713001249275721,0.3068798654812066,-7.694492351765487e-63,-0.280575877011389,0.9858039246515315,1.024954730825133,0,0.2805758766811891,0.9858039234913736,0.9999995740298677,0.4834596078071046,0.8767995835230058,0.999999572853004,0.05011543016801681,0.9999995777022623,1.914050274100913,1.555554891104673,-5.47759821973864,0.994988456983198,0.09999995728530038,1,0
5157,0,21.4875,0.5539842692289861,-1.173340330827737e-09,0.9954731266109162,0.9713001269204333,0.3068798645471366,-7.651744655433434e-63,-0.2805758761573821,0.9858039267347231,1.024954732608761,0,0.2805758758281711,0.9858039255780394,0.9999995740311165,0.4834596117877664,0.87679958095729,0.999999572857777,0.05011542358516993,0.9999995777022623,1.914050274100913,1.555554891112098,-5.477598229978624,0.9949884576414828,0.09999995728577768,1,0
5158,0,21.49166666666667,0.5539842673868999,-1.169866603347777e-09,0.9954731287488745,0.9713001289081733,0.3068798636158618,-7.609247912717418e-63,-0.2805758753059309,0.9858039288125939,1.024954734389582,0,0.2805758749776945,0.9858039276593348,0.9999995740346609,0.4834596157599489,0.8767995783997955,0.9999995728647952,0.05011541701955439,0.9999995777022623,1.914050274100913,1.555554891123015,-5.477598240191804,0.9949884582980443,0.09999995728647951,1,0
5159,0,21.49583333333333,0.5539842655505089,-1.166443458163344e-09,0.9954731308813796,0.971300130890792,0.3068798626873824,-7.567002123617439e-63,-0.2805758744570355,0.9858039308851445,1.024954736167595,0,0.2805758741297595,0.9858039297352599,0.9999995740405013,0.4834596197236521,0.876799575850522,0.9999995728740587,0.0501154104711702,0.9999995777022623,1.914050274100913,1.555554891137425,-5.477598250378179,0.9949884589528829,0.09999995728740585,1,0
5160,0,21.5,0.5539842637198132,-1.163070895274438e-09,0.9954731330084312,0.9713001328682893,0.3068798617616985,-7.525007288133496e-63,-0.2805758736106957,0.9858039329523745,1.0249547379428,0,0.2805758732843662,0.9858039318058145,0.9999995740486376,0.483459623678876,0.8767995733094697,0.9999995728855675,0.05011540394001737,0.9999995777022623,1.914050274100913,1.555554891155327,-5.47759826053775,0.9949884596059981,0.09999995728855672,1,0
5161,0,21.50416666666667,0.5539842618948128,-1.159748914681058e-09,0.9954731351300296,0.9713001348406652,0.3068798608388098,-7.483263406265589e-63,-0.2805758727669119,0.9858039350142839,1.024954739715198,0,0.2805758724415143,0.9858039338709986,0.9999995740590697,0.4834596276256206,0.8767995707766384,0.9999995728993215,0.05011539742609587,0.9999995777022623,1.914050274100913,1.555554891176722,-5.477598270670518,0.9949884602573903,0.09999995728993213,1,0
5162,0,21.50833333333333,0.5539842600755077,-1.156477516383205e-09,0.9954731372461746,0.97130013680792,0.3068798599187165,-7.441770478013719e-63,-0.2805758719256837,0.9858039370708728,1.024954741484789,0,0.280575871601204,0.9858039359308125,0.9999995740717976,0.4834596315638858,0.8767995682520281,0.9999995729153208,0.05011539092940573,0.9999995777022623,1.914050274100913,1.55555489120161,-5.47759828077648,0.9949884609070593,0.09999995729153206,1,0
5163,0,21.5125,0.5539842582618979,-1.153256700380879e-09,0.9954731393568662,0.9713001387700533,0.3068798590014186,-7.400528503377886e-63,-0.2805758710870113,0.9858039391221411,1.024954743251572,0,0.2805758707634353,0.985803937985256,0.9999995740868214,0.4834596354936717,0.8767995657356391,0.9999995729335653,0.05011538444994694,0.9999995777022623,1.914050274100913,1.555554891229991,-5.477598290855639,0.9949884615550052,0.09999995729335652,1,0
5164,0,21.51666666666667,0.5539842564539834,-1.150086466674079e-09,0.9954731414621047,0.9713001407270655,0.306879858086916,-7.359537482358089e-63,-0.2805758702508946,0.985803941168089,1.024954745015549,0,0.2805758699282081,0.9858039400343291,0.999999574104141,0.4834596394149783,0.876799563227471,0.9999995729540552,0.0501153779877195,0.9999995777022623,1.914050274100913,1.555554891261863,-5.477598300907991,0.9949884622012279,0.09999995729540551,1,0
5165,0,21.52083333333333,0.5539842546496386,-1.146849581154092e-09,0.9954731435624924,0.9713001426794624,0.3068798571751781,-7.31872855383476e-63,-0.2805758694173058,0.9858039432092804,1.024954746760417,0,0.2805758690955275,0.9858039420787116,0.9999995741174166,0.4834596433262396,0.8767995607210506,0.9999995729705679,0.05011537153852403,0.9999995777022623,1.914050274100913,1.55555489128755,-5.477598310940074,0.9949884628461475,0.09999995729705675,1,0
5166,0,21.525,0.5539842528502317,-1.143621497272777e-09,0.9954731456576417,0.9713001446269186,0.3068798562662248,-7.278146037752204e-63,-0.2805758685862628,0.9858039452453524,1.024954748496669,0,0.2805758682653902,0.9858039441179658,0.9999995741307288,0.4834596472284635,0.8767995582205442,0.999999572987108,0.05011536510506331,0.9999995777022623,1.914050274100913,1.555554891313279,-5.477598320947679,0.9949884634894935,0.09999995729871076,1,0
5167,0,21.52916666666667,0.5539842510560842,-1.140419957235612e-09,0.995473147747461,0.9713001465693571,0.3068798553600606,-7.237800355549602e-63,-0.2805758677577697,0.9858039472762196,1.024954750226771,0,0.2805758674377954,0.9858039461519891,0.9999995741450367,0.483459651121887,0.8767995557269316,0.9999995730046175,0.05011535868797287,0.9999995777022623,1.914050274100913,1.555554891340516,-5.47759833092982,0.9949884641312027,0.09999995730046173,1,0
5168,0,21.53333333333333,0.553984249267196,-1.137244961042594e-09,0.9954731498319507,0.9713001485067783,0.3068798544566854,-7.197691507226956e-63,-0.2805758669318267,0.9858039493018819,1.024954751950724,0,0.2805758666127433,0.9858039481807813,0.9999995741603405,0.4834596550065101,0.8767995532402126,0.9999995730230964,0.05011535228725271,0.9999995777022623,1.914050274100913,1.555554891369261,-5.477598340886495,0.9949884647712746,0.09999995730230962,1,0
5169,0,21.5375,0.5539842474835674,-1.134096508693723e-09,0.9954731519111106,0.9713001504391819,0.3068798535560993,-7.157819492784231e-63,-0.2805758661084338,0.9858039513223393,1.024954753668527,0,0.2805758657902336,0.9858039502043426,0.9999995741766403,0.4834596588823328,0.8767995507603874,0.9999995730425446,0.05011534590290283,0.9999995777022623,1.914050274100913,1.555554891399514,-5.477598350817706,0.9949884654097096,0.09999995730425444,1,0
5170,0,21.54166666666667,0.5539842457045075,-1.1309486117329e-09,0.9954731539852876,0.9713001523669064,0.3068798526579274,-7.118146418968207e-63,-0.2805758652872479,0.9858039533379352,1.024954755382683,0,0.280575864969931,0.9858039522230417,0.9999995741931897,0.4834596627493749,0.8767995482865562,0.999999573062242,0.05011533953374221,0.9999995777022623,1.914050274100913,1.555554891430154,-5.47759836072529,0.9949884660466257,0.09999995730622417,1,0
5171,0,21.54583333333333,0.5539842439299328,-1.127798131560625e-09,0.9954731560545235,0.9713001542899925,0.3068798517621243,-7.078667709449035e-63,-0.280575864468228,0.9858039553487112,1.024954757093493,0,0.280575864151795,0.9858039542369235,0.9999995742098988,0.4834596666076389,0.8767995458186101,0.9999995730821016,0.05011533317962817,0.9999995777022623,1.914050274100913,1.555554891461047,-5.477598370609467,0.9949884666820371,0.09999995730821014,1,0
5172,0,21.55,0.5539842421602246,-1.124659415062227e-09,0.9954731581186268,0.9713001562082535,0.3068798508688971,-7.039404283136175e-63,-0.2805758636515631,0.9858039573544776,1.024954758799577,0,0.2805758633360108,0.985803956245784,0.9999995742271794,0.4834596704571136,0.876799543357046,0.999999573102521,0.05011532684121275,0.9999995777022623,1.914050274100913,1.55555489149281,-5.477598380469225,0.9949884673158786,0.09999995731025207,1,0
5173,0,21.55416666666667,0.553984240395383,-1.121532462237706e-09,0.9954731601775976,0.9713001581216895,0.3068798499782456,-7.000356140029628e-63,-0.2805758628372532,0.9858039593552345,1.024954760500934,0,0.2805758625225782,0.9858039582496234,0.9999995742450316,0.4834596742977993,0.8767995409018638,0.9999995731235,0.05011532051849592,0.9999995777022623,1.914050274100913,1.555554891525444,-5.477598390304562,0.9949884679481503,0.09999995731234999,1,0
5174,0,21.55833333333333,0.553984238635408,-1.118417273087062e-09,0.9954731622314358,0.9713001600303002,0.3068798490901701,-6.961523280129392e-63,-0.2805758620252984,0.9858039613509817,1.024954762197565,0,0.2805758617114975,0.9858039602484416,0.9999995742634553,0.4834596781296958,0.8767995384530639,0.9999995731450388,0.05011531421147769,0.9999995777022623,1.914050274100913,1.555554891558949,-5.477598400115479,0.9949884685788521,0.09999995731450387,1,0
5175,0,21.5625,0.5539842368802995,-1.115313847610295e-09,0.9954731642801414,0.971300161934086,0.3068798482046703,-6.922905703435469e-63,-0.2805758612156986,0.9858039633417194,1.024954763889468,0,0.2805758609027685,0.9858039622422387,0.9999995742824506,0.4834596819528031,0.8767995360106458,0.9999995731671375,0.05011530792015807,0.9999995777022623,1.914050274100913,1.555554891593325,-5.477598409901977,0.994988469207984,0.09999995731671374,1,0
5176,0,21.56666666666667,0.5539842351300576,-1.112222185807405e-09,0.9954731663237145,0.9713001638330465,0.3068798473217465,-6.884503409947859e-63,-0.2805758604084539,0.9858039653274474,1.024954765576646,0,0.2805758600963912,0.9858039642310146,0.9999995743020174,0.4834596857671213,0.8767995335746096,0.9999995731897959,0.05011530164453703,0.9999995777022623,1.914050274100913,1.555554891628571,-5.477598419664053,0.9949884698355462,0.09999995731897958,1,0
5177,0,21.57083333333333,0.5539842333846824,-1.109142287678391e-09,0.9954731683621552,0.971300165727182,0.3068798464413984,-6.846316399666562e-63,-0.2805758596035643,0.9858039673081659,1.024954767259097,0,0.2805758592923657,0.9858039662147692,0.9999995743221556,0.4834596895726505,0.8767995311449555,0.999999573213014,0.05011529538461461,0.9999995777022623,1.914050274100913,1.555554891664688,-5.47759842940171,0.9949884704615385,0.09999995732130139,1,0
5178,0,21.575,0.5539842316441737,-1.106074153223255e-09,0.9954731703954632,0.9713001676164924,0.3068798455636262,-6.808344672591575e-63,-0.2805758588010297,0.9858039692838749,1.024954768936821,0,0.2805758584906919,0.9858039681935028,0.9999995743428653,0.4834596933693905,0.8767995287216833,0.999999573236792,0.05011528914039078,0.9999995777022623,1.914050274100913,1.555554891701676,-5.477598439114947,0.9949884710859608,0.09999995732367918,1,0
5179,0,21.57916666666667,0.5539842299085316,-1.103017782441995e-09,0.9954731724236388,0.9713001695009776,0.3068798446884299,-6.770588228722902e-63,-0.2805758580008502,0.9858039712545743,1.024954770609819,0,0.2805758576913699,0.9858039701672151,0.9999995743641467,0.4834596971573413,0.8767995263047931,0.9999995732611298,0.05011528291186555,0.9999995777022623,1.914050274100913,1.555554891739535,-5.477598448803765,0.9949884717088133,0.09999995732611296,1,0
5180,0,21.58333333333333,0.5539842281775005,-1.099979989237602e-09,0.9954731744467583,0.9713001713807251,0.3068798438156663,-6.733040159956815e-63,-0.2805758572028949,0.985803973220345,1.024954772278366,0,0.280575856894267,0.9858039721359805,0.9999995743856487,0.4834597009362874,0.8767995238939824,0.9999995732856694,0.05011527669880759,0.9999995777022623,1.914050274100913,1.555554891777708,-5.477598458468521,0.9949884723301191,0.09999995732856692,1,0
5181,0,21.5875,0.5539842264483026,-1.09703481362336e-09,0.9954731764656533,0.9713001732566828,0.3068798429437807,-6.695625402692847e-63,-0.2805758564057424,0.985803975182065,1.02495477394546,0,0.2805758560979408,0.9858039741006038,0.9999995744035576,0.4834597047038857,0.8767995214859658,0.9999995733065234,0.05011527049870337,0.9999995777022623,1.914050274100913,1.555554891810147,-5.477598468113128,0.9949884729501295,0.09999995733065234,1,0
5182,0,21.59166666666667,0.5539842247234085,-1.094116405542945e-09,0.9954731784795843,0.9713001751280076,0.306879842074156,-6.658410717350119e-63,-0.2805758556106569,0.9858039771389535,1.024954775608436,0,0.2805758553036742,0.9858039760603693,0.9999995744212652,0.48345970846222,0.8767995190836655,0.9999995733271495,0.05011526431378838,0.9999995777022623,1.914050274100913,1.555554891842232,-5.477598477734107,0.994988473568621,0.09999995733271495,1,0
5183,0,21.59583333333333,0.553984223002818,-1.091224764996357e-09,0.9954731804885513,0.9713001769946993,0.306879841206792,-6.621396103928631e-63,-0.2805758548176384,0.9858039790910103,1.024954777267292,0,0.280575854511467,0.9858039780152767,0.9999995744387716,0.4834597122112904,0.8767995166870811,0.9999995733475475,0.05011525814406265,0.9999995777022623,1.914050274100913,1.555554891873963,-5.477598487331458,0.9949884741855936,0.09999995733475474,1,0
5184,0,21.6,0.5539842212865314,-1.088359891983595e-09,0.9954731824925541,0.971300178856758,0.3068798403416889,-6.584581562428354e-63,-0.2805758540266869,0.9858039810382355,1.02495477892203,0,0.2805758537213193,0.9858039799653261,0.9999995744560767,0.4834597159510969,0.8767995142962131,0.9999995733677174,0.05011525198952616,0.9999995777022623,1.914050274100913,1.555554891905338,-5.477598496905181,0.9949884748010472,0.09999995733677174,1,0
5185,0,21.60416666666667,0.5539842195745484,-1.085521786504662e-09,0.9954731844915931,0.9713001807141838,0.3068798394788465,-6.547967092849347e-63,-0.2805758532378024,0.9858039829806291,1.024954780572648,0,0.2805758529332312,0.9858039819105177,0.9999995744731806,0.4834597196816395,0.8767995119110612,0.9999995733876593,0.0501152458501789,0.9999995777022623,1.914050274100913,1.555554891936359,-5.477598506455277,0.9949884754149819,0.09999995733876595,1,0
5186,0,21.60833333333333,0.553984217866869,-1.082710448559557e-09,0.9954731864856678,0.9713001825669766,0.3068798386182648,-6.511552695191581e-63,-0.280575852450985,0.9858039849181912,1.024954782219148,0,0.2805758521472025,0.9858039838508511,0.999999574490083,0.4834597234029181,0.8767995095316253,0.9999995734073732,0.05011523972602089,0.9999995777022623,1.914050274100913,1.555554891967025,-5.477598515981745,0.9949884760273977,0.09999995734073733,1,0
5187,0,21.6125,0.5539842161634935,-1.07992587814828e-09,0.9954731884747787,0.9713001844151364,0.306879837759944,-6.475338369455055e-63,-0.2805758516662345,0.9858039868509216,1.024954783861528,0,0.2805758513632333,0.9858039857863266,0.9999995745067843,0.4834597271149327,0.8767995071579058,0.9999995734268591,0.05011523361705211,0.9999995777022623,1.914050274100913,1.555554891997336,-5.477598525484585,0.9949884766382946,0.09999995734268591,1,0
5188,0,21.61666666666667,0.5539842144644215,-1.077168075270829e-09,0.9954731904589255,0.9713001862586633,0.306879836903884,-6.439324115639769e-63,-0.2805758508835511,0.9858039887788205,1.02495478549979,0,0.2805758505813236,0.9858039877169439,0.9999995745232844,0.4834597308176835,0.8767995047899023,0.9999995734461168,0.05011522752327258,0.9999995777022623,1.914050274100913,1.555554892027293,-5.477598534963797,0.9949884772476726,0.0999999573446117,1,0
5189,0,21.62083333333333,0.5539842127696534,-1.074437039927207e-09,0.9954731924381082,0.971300188097557,0.3068798360500847,-6.403509933745724e-63,-0.2805758501029346,0.9858039907018876,1.024954787133932,0,0.2805758498014734,0.9858039896427034,0.9999995745395831,0.4834597345111704,0.8767995024276152,0.9999995734651466,0.05011522144468229,0.9999995777022623,1.914050274100913,1.555554892056895,-5.477598544419383,0.9949884778555316,0.09999995734651466,1,0
5190,0,21.625,0.5539842110791888,-1.071732772117411e-09,0.995473194412327,0.971300189931818,0.3068798351985462,-6.36789582377292e-63,-0.2805758493243852,0.9858039926201232,1.024954788763956,0,0.2805758490236828,0.9858039915636049,0.9999995745556804,0.4834597381953932,0.8767995000710439,0.9999995734839484,0.05011521538128125,0.9999995777022623,1.914050274100913,1.555554892086142,-5.477598553851339,0.9949884784618717,0.09999995734839484,1,0
5191,0,21.62916666666667,0.5539842093930281,-1.069055271841443e-09,0.9954731963815816,0.9713001917614459,0.3068798343492686,-6.332481785721357e-63,-0.2805758485479027,0.9858039945335272,1.02495479038986,0,0.2805758482479516,0.9858039934796483,0.9999995745715767,0.4834597418703521,0.8767994977201891,0.9999995735025221,0.05011520933306944,0.9999995777022623,1.914050274100913,1.555554892115034,-5.47759856325967,0.9949884790666929,0.0999999573502522,1,0
5192,0,21.63333333333333,0.5539842077111711,-1.066404539099303e-09,0.9954731983458722,0.9713001935864409,0.3068798335022517,-6.297267819591033e-63,-0.2805758477734873,0.9858039964420996,1.024954792011646,0,0.2805758474742798,0.9858039953908337,0.9999995745872716,0.4834597455360471,0.8767994953750503,0.9999995735208678,0.05011520330004687,0.9999995777022623,1.914050274100913,1.555554892143572,-5.477598572644371,0.9949884796699952,0.09999995735208678,1,0
5193,0,21.6375,0.5539842060336176,-1.06378057389099e-09,0.9954732003051988,0.9713001954068029,0.3068798326574956,-6.262253925381949e-63,-0.2805758470011389,0.9858039983458402,1.024954793629312,0,0.2805758467026676,0.9858039972971613,0.9999995746027653,0.4834597491924782,0.8767994930356277,0.9999995735389853,0.05011519728221354,0.9999995777022623,1.914050274100913,1.555554892171755,-5.477598582005445,0.9949884802717786,0.09999995735389854,1,0
5194,0,21.64166666666667,0.553984204360368,-1.061183376216504e-09,0.9954732022595614,0.9713001972225318,0.3068798318150003,-6.227440103094106e-63,-0.2805758462308574,0.9858040002447495,1.024954795242859,0,0.280575845933115,0.9858039991986307,0.9999995746180577,0.4834597528396453,0.8767994907019212,0.9999995735568749,0.05011519127956947,0.9999995777022623,1.914050274100913,1.555554892199583,-5.477598591342892,0.9949884808720428,0.09999995735568749,1,0
5195,0,21.64583333333333,0.5539842026914221,-1.058612946075846e-09,0.99547320420896,0.9713001990336277,0.3068798309747657,-6.192826352727503e-63,-0.280575845462643,0.9858040021388269,1.024954796852288,0,0.2805758451656217,0.9858040010952421,0.9999995746331488,0.4834597564775485,0.876799488373931,0.9999995735745364,0.05011518529211462,0.9999995777022623,1.914050274100913,1.555554892227057,-5.477598600656711,0.9949884814707884,0.09999995735745365,1,0
5196,0,21.65,0.5539842010267799,-1.056069283469015e-09,0.9954732061533944,0.9713002008400908,0.306879830136792,-6.158412674282141e-63,-0.2805758446964955,0.9858040040280728,1.024954798457597,0,0.280575844400188,0.9858040029869957,0.9999995746480387,0.4834597601061877,0.8767994860516569,0.99999957359197,0.05011517931984902,0.9999995777022623,1.914050274100913,1.555554892254176,-5.477598609946901,0.9949884820680149,0.09999995735919701,1,0
5197,0,21.65416666666667,0.5539841993664414,-1.053552388396012e-09,0.9954732080928649,0.971300202641921,0.306879829301079,-6.124199067758018e-63,-0.2805758439324151,0.9858040059124872,1.024954800058788,0,0.2805758436368138,0.9858040048738911,0.9999995746627272,0.4834597637255631,0.876799483735099,0.9999995736091755,0.05011517336277267,0.9999995777022623,1.914050274100913,1.55555489228094,-5.477598619213463,0.9949884826637226,0.09999995736091755,1,0
5198,0,21.65833333333333,0.5539841977104065,-1.051062260856836e-09,0.9954732100273713,0.971300204439118,0.3068798284676269,-6.090185533155137e-63,-0.2805758431704018,0.9858040077920698,1.024954801655859,0,0.280575842875499,0.9858040067559285,0.9999995746772145,0.4834597673356745,0.8767994814242572,0.9999995736261528,0.05011516742088555,0.9999995777022623,1.914050274100913,1.555554892307349,-5.477598628456399,0.9949884832579112,0.0999999573626153,1,0
5199,0,21.6625,0.5539841960586754,-1.048598900851485e-09,0.9954732119569137,0.971300206231682,0.3068798276364355,-6.056372070473468e-63,-0.2805758424104554,0.9858040096668209,1.024954803248811,0,0.2805758421162438,0.985804008633108,0.9999995746915005,0.4834597709365219,0.8767994791191316,0.9999995736429022,0.05011516149418767,0.9999995777022623,1.914050274100913,1.555554892333403,-5.477598637675706,0.9949884838505811,0.09999995736429024,1,0
5200,0,21.66666666666667,0.553984194411248,-1.046162308379964e-09,0.995473213881492,0.9713002080196133,0.3068798268075049,-6.022758679713067e-63,-0.280575841652576,0.9858040115367404,1.024954804837644,0,0.2805758413590481,0.9858040105054295,0.9999995747055853,0.4834597745281055,0.8767994768197221,0.9999995736594235,0.05011515558267904,0.9999995777022623,1.914050274100913,1.555554892359104,-5.477598646871387,0.9949884844417319,0.09999995736594236,1,0
5201,0,21.67083333333333,0.5539841927669925,-1.043761560815057e-09,0.9954732158013525,0.9713002098032018,0.3068798259803053,-5.989328290635353e-63,-0.2805758408962792,0.9858040134020921,1.024954806422619,0,0.2805758406034249,0.9858040123731479,0.9999995747174504,0.483459778109209,0.8767994745243303,0.9999995736736893,0.0501151496853685,0.9999995777022623,1.914050274100913,1.555554892381295,-5.477598656044981,0.9949884850314631,0.09999995736736894,1,0
5202,0,21.675,0.5539841911070825,-1.041547656413811e-09,0.9954732177205899,0.9713002115872782,0.3068798251460243,-5.955796947041791e-63,-0.280575840133508,0.9858040152672651,1.024954808008067,0,0.2805758398412749,0.9858040142405032,0.9999995746935196,0.4834597816596037,0.8767994722047018,0.9999995736519726,0.05011514378576878,0.9999995777022623,1.914050274100913,1.555554892347513,-5.477598665222136,0.9949884856214229,0.09999995736519728,1,0
5203,0,21.67916666666667,0.5539841894495712,-1.039375798448222e-09,0.9954732196352776,0.9713002133672106,0.3068798243131123,-5.922436942992248e-63,-0.2805758393719885,0.9858040171280507,1.024954809589834,0,0.2805758390803648,0.9858040161034298,0.9999995746659903,0.4834597851986876,0.8767994698879303,0.9999995736266152,0.05011513789969001,0.9999995777022623,1.914050274100913,1.555554892308068,-5.477598674378259,0.9949884862100309,0.09999995736266153,1,0
5204,0,21.68333333333333,0.5539841877944586,-1.037245986918289e-09,0.9954732215454155,0.9713002151429987,0.3068798234815695,-5.889248278486726e-63,-0.2805758386117208,0.9858040189844486,1.02495481116792,0,0.2805758383206946,0.9858040179619274,0.9999995746348623,0.4834597887264607,0.8767994675740163,0.9999995735976169,0.05011513202713221,0.9999995777022623,1.914050274100913,1.55555489226296,-5.477598683513349,0.9949884867972867,0.09999995735976171,1,0
5205,0,21.6875,0.5539841861417447,-1.035158221824012e-09,0.9954732234510038,0.9713002169146425,0.3068798226513957,-5.856230953525224e-63,-0.2805758378527047,0.9858040208364592,1.024954812742325,0,0.2805758375622644,0.985804019815996,0.9999995746001356,0.483459792242923,0.8767994652629594,0.9999995735649779,0.05011512616809536,0.9999995777022623,1.914050274100913,1.555554892212188,-5.477598692627407,0.9949884873831903,0.0999999573564978,1,0
5206,0,21.69166666666667,0.5539841844914296,-1.033112503165392e-09,0.9954732253520424,0.9713002186821422,0.306879821822591,-5.823384968107742e-63,-0.2805758370949405,0.9858040226840822,1.02495481431305,0,0.2805758368050741,0.9858040216656356,0.9999995745618102,0.4834597957480745,0.8767994629547596,0.9999995735286982,0.05011512032257948,0.9999995777022623,1.914050274100913,1.555554892155753,-5.477598701720431,0.994988487967742,0.09999995735286984,1,0
